mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
103-1240-0005_2836-5355-0030,103.0,F,2836.0,F
5688-41232-0008_2289-152253-0012,5688.0,F,2289.0,M
3699-47246-0001_2843-152918-0042,3699.0,M,2843.0,M
302-123504-0019_441-130108-0041,302.0,F,441.0,F
3259-158083-0107_196-122159-0000,3259.0,F,196.0,M
2002-139469-0067_201-127786-0036,2002.0,M,201.0,M
150-126112-0019_1594-135914-0066,150.0,F,1594.0,M
4813-248641-0006_1116-137572-0009,4813.0,M,1116.0,F
1069-133699-0006_4481-17498-0038,1069.0,F,4481.0,F
426-122819-0032_4137-11702-0018,426.0,F,4137.0,F
446-123501-0038_1594-135914-0011,446.0,M,1594.0,M
5750-35690-0015_5390-24512-0013,5750.0,M,5390.0,M
6415-111615-0029_83-11691-0034,6415.0,F,83.0,F
6476-57446-0072_1081-125237-0107,6476.0,F,1081.0,M
7078-271888-0031_2289-152254-0010,7078.0,F,2289.0,M
7278-91083-0005_587-54108-0041,7278.0,M,587.0,F
887-123291-0038_8609-283227-0015,887.0,F,8609.0,M
1081-125237-0089_7302-86815-0032,1081.0,M,7302.0,F
7278-104730-0015_7113-86041-0031,7278.0,M,7113.0,F
2817-142371-0059_3259-158083-0030,2817.0,F,3259.0,F
6019-3185-0005_2691-156755-0015,6019.0,M,2691.0,F
1963-142776-0011_8108-274318-0007,1963.0,F,8108.0,M
7402-90848-0054_311-124404-0039,7402.0,M,311.0,M
1235-135883-0006_403-128339-0000,1235.0,M,403.0,F
8098-278278-0005_3807-4923-0003,8098.0,M,3807.0,M
3664-178355-0011_1624-168623-0012,3664.0,M,1624.0,M
1624-168623-0010_4481-17499-0013,1624.0,M,4481.0,F
6531-61334-0040_4051-11217-0036,6531.0,F,4051.0,F
1992-141719-0005_5789-57158-0000,1992.0,F,5789.0,F
1502-122619-0012_4441-76263-0045,1502.0,F,4441.0,M
4830-25898-0041_403-126855-0013,4830.0,M,403.0,F
403-128339-0025_1334-135589-0038,403.0,F,1334.0,M
5192-19397-0024_446-123502-0015,5192.0,M,446.0,M
3242-67153-0009_7859-102519-0041,3242.0,M,7859.0,F
4406-16882-0012_2989-138035-0053,4406.0,M,2989.0,F
229-130880-0017_911-128684-0021,229.0,M,911.0,M
2384-152900-0043_2136-5140-0017,2384.0,M,2136.0,M
7517-100437-0016_233-155990-0019,7517.0,F,233.0,M
8797-294123-0075_3807-4923-0030,8797.0,M,3807.0,M
89-219-0015_696-93314-0033,89.0,F,696.0,F
3947-13260-0036_426-122819-0016,3947.0,F,426.0,F
3235-28433-0013_7278-91083-0030,3235.0,F,7278.0,M
2893-139310-0032_39-121914-0041,2893.0,M,39.0,F
587-41611-0003_87-121553-0072,587.0,F,87.0,F
1898-145720-0001_4160-11550-0032,1898.0,F,4160.0,F
445-123857-0014_1963-142393-0054,445.0,M,1963.0,F
1926-143879-0044_405-130895-0003,1926.0,F,405.0,M
4195-186238-0001_2289-152253-0015,4195.0,F,2289.0,M
1553-140047-0048_2136-5143-0029,1553.0,F,2136.0,M
5688-41232-0047_4680-16041-0006,5688.0,F,4680.0,F
8465-246947-0027_3807-4955-0019,8465.0,F,3807.0,M
403-216-0024_8324-286683-0016,403.0,F,8324.0,F
1363-135842-0037_250-142286-0006,1363.0,F,250.0,F
6367-65536-0018_6454-93938-0027,6367.0,M,6454.0,M
5688-15787-0037_1926-147987-0025,5688.0,F,1926.0,F
5703-47212-0033_7264-92314-0002,5703.0,M,7264.0,M
2836-5355-0040_4297-13009-0055,2836.0,F,4297.0,F
6147-34606-0021_5678-43303-0027,6147.0,F,5678.0,M
2514-149482-0080_4018-107312-0005,2514.0,M,4018.0,M
5163-18515-0023_19-198-0017,5163.0,F,19.0,F
8419-293469-0002_4406-16883-0006,8419.0,M,4406.0,M
3240-131232-0013_1898-145724-0030,3240.0,M,1898.0,F
3947-13260-0008_446-123501-0012,3947.0,F,446.0,M
911-130578-0014_150-126112-0008,911.0,M,150.0,F
1081-128618-0011_2391-145015-0002,1081.0,M,2391.0,F
441-128988-0002_5192-19397-0063,441.0,F,5192.0,M
5049-25947-0020_5652-39938-0034,5049.0,M,5652.0,F
2911-15084-0011_8630-305212-0003,2911.0,M,8630.0,M
1246-135815-0016_2436-2477-0013,1246.0,F,2436.0,M
298-126791-0060_196-122152-0004,298.0,F,196.0,M
27-124992-0009_831-130746-0020,27.0,M,831.0,M
5652-39938-0006_7067-76048-0059,5652.0,F,7067.0,M
1098-133695-0004_5049-25947-0025,1098.0,F,5049.0,M
3374-298025-0019_1455-134435-0053,3374.0,M,1455.0,M
4397-15678-0028_1235-135883-0041,4397.0,M,1235.0,M
7113-86041-0092_839-130898-0098,7113.0,F,839.0,M
7447-91187-0010_8238-274553-0007,7447.0,M,8238.0,F
83-3054-0013_201-122255-0024,83.0,F,201.0,M
5456-62043-0035_7226-86964-0039,5456.0,M,7226.0,M
887-123291-0002_8465-246943-0022,887.0,F,8465.0,F
831-130746-0030_2436-2477-0024,831.0,M,2436.0,M
8238-274553-0041_2518-154826-0052,8238.0,F,2518.0,M
1502-122619-0044_2518-154826-0019,1502.0,F,2518.0,M
4014-186176-0032_2836-5355-0002,4014.0,M,2836.0,F
3242-67168-0028_1970-10594-0009,3242.0,M,1970.0,F
6081-41998-0018_7312-92432-0023,6081.0,M,7312.0,M
150-126112-0006_8088-284756-0093,150.0,F,8088.0,M
6019-3185-0094_2843-152918-0100,6019.0,M,2843.0,M
3242-8112-0036_1040-133433-0013,3242.0,M,1040.0,M
83-11691-0023_201-122255-0005,83.0,F,201.0,M
8324-286683-0034_4340-15220-0090,8324.0,F,4340.0,F
8051-295385-0004_1578-140049-0026,8051.0,F,1578.0,F
4813-248638-0036_7190-90542-0081,4813.0,M,7190.0,M
3807-4955-0021_625-132112-0040,3807.0,M,625.0,M
8324-286683-0030_200-126784-0021,8324.0,F,200.0,F
481-123720-0059_3947-13262-0046,481.0,M,3947.0,F
8226-274369-0056_250-140277-0013,8226.0,M,250.0,F
7148-7763-0011_4267-78186-0000,7148.0,F,4267.0,M
211-122442-0020_3879-174923-0028,211.0,F,3879.0,F
8975-270782-0032_6880-216547-0020,8975.0,F,6880.0,M
2092-145706-0013_2843-152918-0063,2092.0,F,2843.0,M
2817-142380-0037_3879-174923-0066,2817.0,F,3879.0,F
27-123349-0019_5049-25947-0021,27.0,M,5049.0,M
201-127786-0039_1502-122619-0055,201.0,M,1502.0,F
2159-179154-0033_3947-13262-0024,2159.0,M,3947.0,F
696-92939-0033_7367-86737-0057,696.0,F,7367.0,M
1737-148989-0024_6147-34607-0021,1737.0,F,6147.0,F
200-124140-0018_8419-286676-0013,200.0,F,8419.0,M
2136-5143-0043_83-9960-0047,2136.0,M,83.0,F
5456-24741-0010_60-121082-0095,5456.0,M,60.0,M
3436-172162-0033_163-122947-0086,3436.0,M,163.0,M
3857-182315-0007_6081-41998-0026,3857.0,M,6081.0,M
412-126975-0049_8747-293952-0004,412.0,M,8747.0,M
2817-142380-0030_2416-152139-0006,2817.0,F,2416.0,F
39-121915-0030_4813-248641-0033,39.0,F,4813.0,M
125-121124-0055_7302-86814-0014,125.0,F,7302.0,F
7312-92432-0018_8051-118101-0032,7312.0,M,8051.0,F
6848-252323-0029_6181-216552-0063,6848.0,M,6181.0,M
150-132655-0025_6925-80680-0045,150.0,F,6925.0,M
4406-16883-0050_6529-62554-0012,4406.0,M,6529.0,M
5339-14133-0014_4788-294466-0024,5339.0,F,4788.0,M
8468-295198-0011_8419-293469-0008,8468.0,F,8419.0,M
8629-261139-0066_3982-178459-0059,8629.0,M,3982.0,F
2911-7601-0026_8312-279791-0032,2911.0,M,8312.0,F
8098-278278-0038_696-93314-0029,8098.0,M,696.0,F
8580-287364-0011_6064-56165-0014,8580.0,M,6064.0,F
8747-293952-0046_2416-152137-0034,8747.0,M,2416.0,F
2817-142371-0013_1116-137572-0003,2817.0,F,1116.0,F
6529-62554-0056_6367-65536-0044,6529.0,M,6367.0,M
4051-10927-0014_8630-305212-0036,4051.0,F,8630.0,M
7264-92316-0001_2514-149482-0055,7264.0,M,2514.0,M
4160-11550-0037_1963-142393-0008,4160.0,F,1963.0,F
5778-12761-0012_3240-131231-0052,5778.0,F,3240.0,M
322-124147-0056_3983-5331-0024,322.0,F,3983.0,F
1455-134435-0066_5104-33406-0002,1455.0,M,5104.0,M
3240-131232-0009_8324-286682-0000,3240.0,M,8324.0,F
298-126791-0004_2002-139469-0022,298.0,F,2002.0,M
298-126791-0033_4406-16882-0043,298.0,F,4406.0,M
3807-4955-0011_2136-5140-0029,3807.0,M,2136.0,M
298-126791-0051_1970-10594-0004,298.0,F,1970.0,F
5322-7680-0019_26-496-0000,5322.0,M,26.0,M
405-130894-0043_1088-134315-0037,405.0,M,1088.0,F
39-121914-0015_5104-33406-0051,39.0,F,5104.0,M
1081-128618-0012_4481-17499-0025,1081.0,M,4481.0,F
4137-11702-0041_2952-407-0014,4137.0,F,2952.0,M
4788-94904-0038_311-124404-0012,4788.0,M,311.0,M
8609-283227-0019_201-127786-0008,8609.0,M,201.0,M
1235-135883-0028_7264-92316-0016,1235.0,M,7264.0,M
4088-158077-0067_125-121124-0087,4088.0,F,125.0,F
311-124404-0099_3879-174923-0048,311.0,M,3879.0,F
118-47824-0003_60-121082-0076,118.0,M,60.0,M
7113-86041-0054_1116-132851-0011,7113.0,F,1116.0,F
1235-135884-0016_8014-280382-0001,1235.0,M,8014.0,F
403-126855-0004_2384-152900-0034,403.0,F,2384.0,M
5808-54425-0020_1737-148989-0007,5808.0,M,1737.0,F
426-122819-0007_7505-258958-0001,426.0,F,7505.0,M
307-127540-0010_8630-305212-0026,307.0,M,8630.0,M
2911-15084-0010_1081-125237-0046,2911.0,M,1081.0,M
6836-61804-0022_7067-76048-0030,6836.0,M,7067.0,M
125-121342-0019_3168-173565-0041,125.0,F,3168.0,M
233-155990-0028_6272-70168-0033,233.0,M,6272.0,F
3486-166446-0041_5390-24512-0008,3486.0,M,5390.0,M
8838-298546-0024_3807-4923-0058,8838.0,M,3807.0,M
3168-173565-0049_6081-41997-0024,3168.0,M,6081.0,M
6367-74004-0029_229-130880-0055,6367.0,M,229.0,M
426-122821-0038_2691-156745-0028,426.0,F,2691.0,F
887-123291-0005_3830-12531-0029,887.0,F,3830.0,M
7067-76048-0002_3374-298025-0002,7067.0,M,3374.0,M
3235-28452-0023_8051-295385-0019,3235.0,F,8051.0,F
831-130746-0045_4088-158077-0097,831.0,M,4088.0,F
8123-275216-0029_909-131045-0035,8123.0,F,909.0,M
26-495-0035_2817-142371-0070,26.0,M,2817.0,F
1263-139804-0004_19-227-0047,1263.0,F,19.0,F
5867-48852-0106_2893-139310-0035,5867.0,F,2893.0,M
6000-55211-0010_7800-283492-0000,6000.0,F,7800.0,F
125-121342-0029_2416-152139-0050,125.0,F,2416.0,F
8609-283227-0031_6454-107462-0012,8609.0,M,6454.0,M
6081-41997-0036_233-155990-0015,6081.0,M,233.0,M
3807-4923-0008_1363-139304-0016,3807.0,M,1363.0,F
3830-12530-0025_8238-283452-0038,3830.0,M,8238.0,F
4441-76250-0016_5678-43301-0018,4441.0,M,5678.0,M
2007-149877-0061_4680-16041-0034,2007.0,F,4680.0,F
2911-15045-0026_696-92939-0027,2911.0,M,696.0,F
1455-134435-0022_831-130746-0060,1455.0,M,831.0,M
7302-86815-0068_200-124139-0022,7302.0,F,200.0,F
254-127705-0012_2843-152918-0039,254.0,M,2843.0,M
7511-102419-0030_229-130880-0032,7511.0,F,229.0,M
7264-92316-0038_8838-298545-0001,7264.0,M,8838.0,M
2514-149482-0090_2911-7601-0047,2514.0,M,2911.0,M
1098-133695-0069_8238-283452-0015,1098.0,F,8238.0,F
6848-252323-0034_3807-4923-0005,6848.0,M,3807.0,M
8838-298545-0025_3947-13260-0045,8838.0,M,3947.0,F
4830-25898-0027_1841-150351-0023,4830.0,M,1841.0,F
6437-66172-0002_374-180298-0057,6437.0,M,374.0,M
2518-154825-0056_5750-35690-0027,2518.0,M,5750.0,M
6367-65536-0074_8051-295385-0008,6367.0,M,8051.0,F
446-123501-0046_7780-274562-0002,446.0,M,7780.0,F
2817-142371-0017_1841-159771-0040,2817.0,F,1841.0,F
78-368-0000_1723-141149-0053,78.0,M,1723.0,M
1040-133433-0011_5339-14134-0007,1040.0,M,5339.0,F
7278-104730-0006_5703-47198-0032,7278.0,M,5703.0,M
1553-140047-0022_2893-139310-0020,1553.0,F,2893.0,M
5456-62014-0004_7859-102519-0004,5456.0,M,7859.0,F
6064-300880-0014_4051-10927-0005,6064.0,F,4051.0,F
4898-20016-0017_6019-3185-0013,4898.0,M,6019.0,M
2893-139310-0017_5703-47212-0008,2893.0,M,5703.0,M
7113-86041-0079_254-127705-0014,7113.0,F,254.0,M
8226-274369-0052_1970-10594-0028,8226.0,M,1970.0,F
5322-7678-0007_1970-26100-0000,5322.0,M,1970.0,F
3374-298032-0008_1841-150351-0006,3374.0,M,1841.0,F
5104-33406-0035_8095-274346-0001,5104.0,M,8095.0,M
839-130898-0084_625-132118-0025,839.0,M,625.0,M
5104-33407-0035_1116-137572-0038,5104.0,M,1116.0,F
211-122442-0080_6529-62556-0020,211.0,F,6529.0,M
8838-298546-0035_8425-287387-0025,8838.0,M,8425.0,M
5789-70653-0011_83-9960-0035,5789.0,F,83.0,F
307-127539-0003_8324-286683-0010,307.0,M,8324.0,F
460-172357-0004_6367-65536-0069,460.0,M,6367.0,M
8014-112602-0015_6415-111615-0013,8014.0,F,6415.0,F
5393-19218-0007_6081-41997-0029,5393.0,F,6081.0,M
8312-279791-0002_5163-39921-0053,8312.0,F,5163.0,F
5561-41616-0017_831-130746-0059,5561.0,F,831.0,M
211-122442-0022_6836-61804-0036,211.0,F,6836.0,M
1098-133695-0075_83-3054-0016,1098.0,F,83.0,F
3807-4955-0006_7367-86737-0052,3807.0,M,7367.0,M
625-132112-0030_8095-274348-0015,625.0,M,8095.0,M
8630-305212-0013_7148-82991-0003,8630.0,M,7148.0,F
5703-47212-0016_5867-48852-0000,5703.0,M,5867.0,F
6415-100596-0010_1116-137572-0000,6415.0,F,1116.0,F
4406-16882-0036_4014-186183-0029,4406.0,M,4014.0,M
8975-270782-0074_730-359-0020,8975.0,F,730.0,F
332-128985-0023_1992-141719-0044,332.0,M,1992.0,F
8098-275181-0001_1263-139804-0013,8098.0,M,1263.0,F
441-128988-0014_2416-152139-0056,441.0,F,2416.0,F
3240-131231-0022_5456-62014-0002,3240.0,M,5456.0,M
2416-152139-0007_6818-76332-0031,2416.0,F,6818.0,F
4859-29340-0037_1970-10594-0043,4859.0,M,1970.0,F
311-124404-0096_198-209-0029,311.0,M,198.0,F
2416-152139-0048_4214-7146-0006,2416.0,F,4214.0,F
6531-61334-0096_2691-156750-0008,6531.0,F,2691.0,F
2514-149482-0068_1040-133433-0057,2514.0,M,1040.0,M
1594-135914-0094_5393-19219-0052,1594.0,M,5393.0,F
1502-122619-0013_7800-283478-0009,1502.0,F,7800.0,F
211-122442-0036_39-121916-0008,211.0,F,39.0,F
6000-86686-0002_1624-168623-0046,6000.0,F,1624.0,M
3807-4955-0035_6563-63821-0026,3807.0,M,6563.0,M
445-123857-0024_2007-132570-0012,445.0,M,2007.0,F
7367-86737-0076_5049-25947-0096,7367.0,M,5049.0,M
1246-135815-0011_8108-280354-0025,1246.0,F,8108.0,M
2136-5140-0000_3240-131231-0035,2136.0,M,3240.0,M
328-129766-0034_311-124404-0070,328.0,F,311.0,M
8419-293473-0005_2817-142380-0028,8419.0,M,2817.0,F
1034-121119-0044_2289-152258-0007,1034.0,M,2289.0,M
1926-143879-0002_8770-295462-0000,1926.0,F,8770.0,M
8063-274112-0014_7278-246956-0025,8063.0,M,7278.0,M
7264-92316-0018_587-41611-0025,7264.0,M,587.0,F
307-127539-0034_2989-138035-0069,307.0,M,2989.0,F
2893-139322-0011_2384-152900-0058,2893.0,M,2384.0,M
7190-90542-0048_5688-41232-0073,7190.0,M,5688.0,F
5750-100289-0088_1363-135842-0015,5750.0,M,1363.0,F
2007-149877-0010_2196-170151-0028,2007.0,F,2196.0,F
4051-11218-0011_8312-279791-0013,4051.0,F,8312.0,F
2002-139469-0005_8770-295465-0019,2002.0,M,8770.0,M
89-219-0000_8975-270782-0013,89.0,F,8975.0,F
4898-28461-0026_7302-86814-0042,4898.0,M,7302.0,F
1867-154071-0028_2836-5355-0015,1867.0,M,2836.0,F
3947-13260-0046_118-47824-0072,3947.0,F,118.0,M
2159-179157-0032_4481-17499-0010,2159.0,M,4481.0,F
1034-121119-0029_8419-293473-0014,1034.0,M,8419.0,M
8838-298546-0030_8609-283227-0047,8838.0,M,8609.0,M
7780-274562-0036_6000-55211-0049,7780.0,F,6000.0,F
6064-56168-0026_887-123291-0003,6064.0,F,887.0,F
8468-295198-0000_8770-295463-0018,8468.0,F,8770.0,M
3723-171115-0013_4898-28461-0062,3723.0,M,4898.0,M
5339-14134-0043_4397-15666-0022,5339.0,F,4397.0,M
3168-173565-0059_6476-96661-0000,3168.0,M,6476.0,F
1355-39947-0015_4397-15666-0021,1355.0,M,4397.0,M
4195-186237-0027_446-123501-0043,4195.0,F,446.0,M
2182-150130-0004_5393-19218-0053,2182.0,F,5393.0,F
1502-122615-0033_2691-156755-0021,1502.0,F,2691.0,F
8975-270782-0101_6415-111615-0016,8975.0,F,6415.0,F
289-121665-0011_8098-278252-0024,289.0,F,8098.0,M
201-127786-0012_5463-39174-0040,201.0,M,5463.0,M
3240-131232-0004_6848-76049-0023,3240.0,M,6848.0,M
6818-68772-0028_7148-59157-0010,6818.0,F,7148.0,F
5322-7679-0022_4160-11550-0001,5322.0,M,4160.0,F
7447-91187-0035_7226-86965-0015,7447.0,M,7226.0,M
6272-70191-0012_27-124992-0022,6272.0,F,27.0,M
5561-41616-0038_5456-24741-0015,5561.0,F,5456.0,M
5163-18515-0005_7635-105661-0037,5163.0,F,7635.0,F
6272-70168-0026_4088-158079-0004,6272.0,F,4088.0,F
8123-275193-0002_78-368-0009,8123.0,F,78.0,M
1963-142776-0026_3259-158083-0043,1963.0,F,3259.0,F
2989-138028-0057_1455-134435-0068,2989.0,F,1455.0,M
1116-137572-0052_8095-274348-0012,1116.0,F,8095.0,M
40-222-0051_4340-15220-0016,40.0,F,4340.0,F
6367-65536-0015_7780-274562-0100,6367.0,M,7780.0,F
1737-148989-0006_8123-275216-0035,1737.0,F,8123.0,F
3214-167602-0025_5456-58161-0003,3214.0,M,5456.0,M
7148-7763-0026_3235-28433-0047,7148.0,F,3235.0,F
4397-15668-0017_3436-172171-0045,4397.0,M,3436.0,M
909-131044-0021_4481-17499-0044,909.0,M,4481.0,F
8465-246943-0003_4051-11217-0041,8465.0,F,4051.0,F
1553-140047-0047_5703-47198-0004,1553.0,F,5703.0,M
3699-19401-0015_2092-145706-0034,3699.0,M,2092.0,F
3879-174923-0051_730-358-0039,3879.0,F,730.0,F
6818-76332-0033_6209-34601-0012,6818.0,F,6209.0,M
3235-28452-0005_211-122425-0029,3235.0,F,211.0,F
5652-39938-0030_83-9960-0041,5652.0,F,83.0,F
426-122822-0003_445-123857-0027,426.0,F,445.0,M
40-222-0012_5808-54425-0018,40.0,F,5808.0,M
19-227-0064_83-9960-0012,19.0,F,83.0,F
911-128684-0062_481-123720-0055,911.0,M,481.0,M
4406-16883-0042_1363-135842-0021,4406.0,M,1363.0,F
248-130652-0027_696-92939-0015,248.0,F,696.0,F
2391-145015-0061_4481-17499-0018,2391.0,F,4481.0,F
4640-19187-0017_2391-145015-0116,4640.0,F,2391.0,F
7078-271888-0009_5339-14134-0034,7078.0,F,5339.0,F
2436-2477-0036_4018-107312-0026,2436.0,M,4018.0,M
587-54108-0020_7517-100442-0009,587.0,F,7517.0,F
4481-17498-0021_83-9960-0018,4481.0,F,83.0,F
83-3054-0003_441-128982-0008,83.0,F,441.0,F
1502-122615-0004_4014-186183-0030,1502.0,F,4014.0,M
839-130898-0049_5022-29411-0010,839.0,M,5022.0,F
7190-90542-0053_4195-186236-0011,7190.0,M,4195.0,F
5514-19192-0001_1578-140045-0001,5514.0,F,1578.0,F
7226-86964-0057_211-122425-0027,7226.0,M,211.0,F
7067-76047-0001_669-129061-0034,7067.0,M,669.0,F
5652-39938-0002_8123-275193-0001,5652.0,F,8123.0,F
7511-102420-0039_730-358-0007,7511.0,F,730.0,F
250-142276-0011_669-129061-0008,250.0,F,669.0,F
6415-111615-0039_669-129074-0019,6415.0,F,669.0,F
5561-41616-0013_198-126831-0003,5561.0,F,198.0,F
1334-135589-0019_909-131044-0030,1334.0,M,909.0,M
4340-15220-0044_6531-61334-0094,4340.0,F,6531.0,F
254-145458-0020_8095-274346-0010,254.0,M,8095.0,M
7635-105661-0008_5678-43302-0029,7635.0,F,5678.0,M
1034-121119-0027_2893-139310-0010,1034.0,M,2893.0,M
3723-171115-0032_2893-139322-0003,3723.0,M,2893.0,M
7517-100429-0008_6081-42010-0026,7517.0,F,6081.0,M
3526-175658-0003_2002-139469-0097,3526.0,F,2002.0,M
3947-13262-0029_8630-305212-0002,3947.0,F,8630.0,M
1502-122615-0021_7367-86737-0012,1502.0,F,7367.0,M
5022-29411-0000_2391-145015-0094,5022.0,F,2391.0,F
4214-7146-0024_4853-27670-0027,4214.0,F,4853.0,F
19-227-0052_8465-246940-0025,19.0,F,8465.0,F
2952-407-0026_311-124404-0037,2952.0,M,311.0,M
4051-11218-0015_3664-178355-0014,4051.0,F,3664.0,M
103-1240-0034_7067-76047-0021,103.0,F,7067.0,M
201-127786-0043_5652-39938-0037,201.0,M,5652.0,F
2136-5140-0005_1069-133699-0004,2136.0,M,1069.0,F
6019-3185-0037_3259-158083-0122,6019.0,M,3259.0,F
7780-274562-0077_2836-5354-0016,7780.0,F,2836.0,F
103-1240-0004_4195-186237-0003,103.0,F,4195.0,F
2989-138035-0062_1926-147987-0028,2989.0,F,1926.0,F
2007-132570-0021_89-218-0008,2007.0,F,89.0,F
5808-48608-0019_2518-154825-0024,5808.0,M,2518.0,M
87-121553-0091_7148-82991-0024,87.0,F,7148.0,F
3807-4955-0022_2436-2481-0001,3807.0,M,2436.0,M
831-130746-0010_669-129061-0078,831.0,M,669.0,F
1578-140049-0028_6925-80680-0002,1578.0,F,6925.0,M
3214-167602-0037_4441-76263-0023,3214.0,M,4441.0,M
3699-175950-0006_2416-152139-0066,3699.0,M,2416.0,F
7278-246956-0012_4788-94904-0025,7278.0,M,4788.0,M
4362-15663-0004_3947-13262-0014,4362.0,F,3947.0,F
2196-170379-0013_3168-173564-0029,2196.0,F,3168.0,M
6064-56165-0012_839-130898-0078,6064.0,F,839.0,M
625-132112-0001_1970-10594-0033,625.0,M,1970.0,F
332-128985-0013_89-218-0056,332.0,M,89.0,F
8108-280354-0024_8468-286673-0014,8108.0,M,8468.0,F
7511-102419-0012_3723-171115-0028,7511.0,F,3723.0,M
4813-248641-0035_6181-216552-0053,4813.0,M,6181.0,M
8609-262281-0029_5393-19219-0037,8609.0,M,5393.0,F
198-129977-0010_4397-15668-0007,198.0,F,4397.0,M
3168-173564-0013_2289-152254-0012,3168.0,M,2289.0,M
4137-11702-0049_307-127540-0012,4137.0,F,307.0,M
6000-86686-0011_1069-133709-0034,6000.0,F,1069.0,F
4830-25898-0015_4859-22176-0022,4830.0,M,4859.0,M
302-123504-0032_1867-154071-0008,302.0,F,1867.0,M
887-123290-0008_150-126107-0009,887.0,F,150.0,F
4406-16882-0068_3526-175658-0028,4406.0,M,3526.0,F
229-130880-0012_19-198-0016,229.0,M,19.0,F
2910-131096-0015_40-222-0025,2910.0,F,40.0,F
3112-9555-0033_8226-274369-0015,3112.0,F,8226.0,M
8468-295198-0012_60-121082-0027,8468.0,F,60.0,M
1355-39947-0022_5104-33407-0003,1355.0,M,5104.0,M
3526-176653-0043_4640-19187-0022,3526.0,F,4640.0,F
19-198-0015_426-122822-0017,19.0,F,426.0,F
458-126290-0015_4680-16042-0033,458.0,M,4680.0,F
6147-34605-0022_7517-100429-0010,6147.0,F,7517.0,F
4640-19188-0002_2384-152900-0038,4640.0,F,2384.0,M
5022-29411-0025_1970-26100-0019,5022.0,F,1970.0,F
2514-149482-0107_3440-171009-0074,2514.0,M,3440.0,F
403-216-0012_5652-39938-0008,403.0,F,5652.0,F
2416-152139-0022_1069-133699-0014,2416.0,F,1069.0,F
2136-5143-0042_8324-286682-0018,2136.0,M,8324.0,F
1992-141719-0040_4340-15220-0051,1992.0,F,4340.0,F
5703-47212-0004_839-130898-0092,5703.0,M,839.0,M
4680-16026-0039_7312-92432-0021,4680.0,F,7312.0,M
118-47824-0023_3168-173565-0023,118.0,M,3168.0,M
2391-145015-0039_4397-15678-0018,2391.0,F,4397.0,M
5808-54425-0027_298-126790-0022,5808.0,M,298.0,F
322-124147-0022_226-131533-0003,322.0,F,226.0,F
2911-15045-0001_7367-86737-0100,2911.0,M,7367.0,M
1116-132847-0014_5390-30096-0015,1116.0,F,5390.0,M
8238-283452-0032_3112-9555-0023,8238.0,F,3112.0,F
2514-149482-0015_5652-39938-0050,2514.0,M,5652.0,F
4680-16026-0040_198-126831-0010,4680.0,F,198.0,F
7078-271888-0087_730-358-0033,7078.0,F,730.0,F
4195-17507-0030_8226-274371-0047,4195.0,F,8226.0,M
7148-59157-0015_911-128684-0065,7148.0,F,911.0,M
201-122255-0041_1926-147979-0037,201.0,M,1926.0,F
2989-138035-0018_5750-35690-0031,2989.0,F,5750.0,M
5163-39921-0010_2764-36617-0038,5163.0,F,2764.0,F
1447-130551-0022_4297-13006-0027,1447.0,F,4297.0,F
1363-135842-0051_696-93314-0045,1363.0,F,696.0,F
2002-139469-0057_250-142286-0032,2002.0,M,250.0,F
5750-100289-0014_3436-172171-0014,5750.0,M,3436.0,M
248-130697-0000_587-41619-0010,248.0,F,587.0,F
163-122947-0069_3436-172162-0022,163.0,M,3436.0,M
7780-274562-0048_332-128985-0065,7780.0,F,332.0,M
5390-30102-0014_8238-274553-0018,5390.0,M,8238.0,F
5678-43301-0016_7148-7763-0002,5678.0,M,7148.0,F
3259-158083-0085_5778-12761-0022,3259.0,F,5778.0,F
4441-76263-0027_1898-145720-0011,4441.0,M,1898.0,F
298-126791-0009_3486-166446-0034,298.0,F,3486.0,M
1624-142933-0029_3235-28433-0029,1624.0,M,3235.0,F
7402-59171-0015_3879-173592-0016,7402.0,M,3879.0,F
1737-146161-0008_4853-27671-0034,1737.0,F,4853.0,F
8465-246947-0006_5778-12761-0029,8465.0,F,5778.0,F
8095-274346-0017_196-122152-0007,8095.0,M,196.0,M
8609-283227-0044_5104-33406-0049,8609.0,M,5104.0,M
3879-174923-0034_1578-140049-0021,3879.0,F,1578.0,F
1455-138263-0043_6147-34606-0019,1455.0,M,6147.0,F
4051-11217-0029_3214-167602-0036,4051.0,F,3214.0,M
625-132112-0038_7402-90848-0049,625.0,M,7402.0,M
3982-182255-0043_6848-76049-0029,3982.0,F,6848.0,M
3607-29116-0012_8465-246942-0010,3607.0,M,8465.0,F
3486-166424-0065_587-41619-0004,3486.0,M,587.0,F
196-122159-0006_3168-173564-0040,196.0,M,3168.0,M
5867-48852-0084_4014-186183-0020,5867.0,F,4014.0,M
6064-56168-0011_328-129766-0019,6064.0,F,328.0,F
8797-294123-0030_1970-26100-0008,8797.0,M,1970.0,F
481-123720-0045_8609-262281-0024,481.0,M,8609.0,M
4018-103416-0000_587-54108-0044,4018.0,M,587.0,F
2843-152918-0070_87-121553-0030,2843.0,M,87.0,F
1867-154071-0003_5808-48608-0008,1867.0,M,5808.0,M
2002-139469-0079_8629-261139-0017,2002.0,M,8629.0,M
1992-141719-0013_27-124992-0003,1992.0,F,27.0,M
